sample_name	description			altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	country	day	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	family	host_common_name	host_subject_id	host_taxid	house	house_day_subject_surface	house_day_surface	house_surface	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_order	sample_progress	sample_tube_id	sample_type	sex	source	source1	sourcesink	subject	subject_surface	surface	taxon_id	time	title
2192.H05b.Kitchen.Floor.2978.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Floor.2978.lane1.NoIndex.L001 			0	H05b.Kitchen_Floor	True				2012-03-05 00:00:00	GAZ:United States of America	D25	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D25.House_05b.Kitchen_Floor	H05b.D25.Kitchen_Floor	H05b.Kitchen_Floor	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1121	sequenced (16S)	2978	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Floor	Kitchen_Floor	1256227	8:30PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2403.lane2.NoIndex.L002	Sample 2192.H05b.Kitchen.Light.Switch.2403.lane2.NoIndex.L002 			0	H05b.Kitchen_Light_Switch	True				2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D01.House_05b.Kitchen_Light_Switch	H05b.D01.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	Before	True		0	2	1	0.5	none	ANL	True	True	completed	834	sequenced (16S)	2403	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	12:05PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2427.lane2.NoIndex.L002	Sample 2192.H05b.Kitchen.Light.Switch.2427.lane2.NoIndex.L002 			0	H05b.Kitchen_Light_Switch	True				2012-02-11 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D02.House_05b.Kitchen_Light_Switch	H05b.D02.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	846	sequenced (16S)	2427	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:03PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2451.lane2.NoIndex.L002	Sample 2192.H05b.Kitchen.Light.Switch.2451.lane2.NoIndex.L002 			0	H05b.Kitchen_Light_Switch	True				2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D03.House_05b.Kitchen_Light_Switch	H05b.D03.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	858	sequenced (16S)	2451	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:30PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2475.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2475.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D04.House_05b.Kitchen_Light_Switch	H05b.D04.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	870	sequenced (16S)	2475	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	7:47PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2499.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2499.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D05.House_05b.Kitchen_Light_Switch	H05b.D05.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	882	sequenced (16S)	2499	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:40PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2523.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2523.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D06.House_05b.Kitchen_Light_Switch	H05b.D06.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	894	sequenced (16S)	2523	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:24PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2547.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2547.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-16 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D07.House_05b.Kitchen_Light_Switch	H05b.D07.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	906	sequenced (16S)	2547	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:05PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2571.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2571.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-17 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D08.House_05b.Kitchen_Light_Switch	H05b.D08.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	918	sequenced (16S)	2571	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:10PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2595.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2595.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-18 00:00:00	GAZ:United States of America	D09	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D09.House_05b.Kitchen_Light_Switch	H05b.D09.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	930	sequenced (16S)	2595	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:26PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2619.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2619.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D10.House_05b.Kitchen_Light_Switch	H05b.D10.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	942	sequenced (16S)	2619	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:00PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2643.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2643.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-20 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D11.House_05b.Kitchen_Light_Switch	H05b.D11.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	954	sequenced (16S)	2643	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:36PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2667.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2667.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-21 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D12.House_05b.Kitchen_Light_Switch	H05b.D12.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	966	sequenced (16S)	2667	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	10:00PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2691.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2691.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-22 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D13.House_05b.Kitchen_Light_Switch	H05b.D13.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	978	sequenced (16S)	2691	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:36PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2715.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2715.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-23 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D14.House_05b.Kitchen_Light_Switch	H05b.D14.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	990	sequenced (16S)	2715	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	12:20PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2739.lane5.NoIndex.L005	Sample 2192.H05b.Kitchen.Light.Switch.2739.lane5.NoIndex.L005 			0	H05b.Kitchen_Light_Switch	True				2012-02-24 00:00:00	GAZ:United States of America	D15	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D15.House_05b.Kitchen_Light_Switch	H05b.D15.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1002	sequenced (16S)	2739	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	11:45PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2763.lane6.NoIndex.L006	Sample 2192.H05b.Kitchen.Light.Switch.2763.lane6.NoIndex.L006 			0	H05b.Kitchen_Light_Switch	True				2012-02-25 00:00:00	GAZ:United States of America	D16	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D16.House_05b.Kitchen_Light_Switch	H05b.D16.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1014	sequenced (16S)	2763	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:15PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2787.lane6.NoIndex.L006	Sample 2192.H05b.Kitchen.Light.Switch.2787.lane6.NoIndex.L006 			0	H05b.Kitchen_Light_Switch	True				2012-02-26 00:00:00	GAZ:United States of America	D17	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D17.House_05b.Kitchen_Light_Switch	H05b.D17.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1026	sequenced (16S)	2787	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:26PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2811.lane6.NoIndex.L006	Sample 2192.H05b.Kitchen.Light.Switch.2811.lane6.NoIndex.L006 			0	H05b.Kitchen_Light_Switch	True				2012-02-27 00:00:00	GAZ:United States of America	D18	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D18.House_05b.Kitchen_Light_Switch	H05b.D18.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1038	sequenced (16S)	2811	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:04PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2835.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2835.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-02-28 00:00:00	GAZ:United States of America	D19	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D19.House_05b.Kitchen_Light_Switch	H05b.D19.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1050	sequenced (16S)	2835	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:40PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2859.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2859.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-02-29 00:00:00	GAZ:United States of America	D20	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D20.House_05b.Kitchen_Light_Switch	H05b.D20.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1062	sequenced (16S)	2859	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:40PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2883.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2883.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-03-01 00:00:00	GAZ:United States of America	D21	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D21.House_05b.Kitchen_Light_Switch	H05b.D21.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1074	sequenced (16S)	2883	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:45PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2907.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2907.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-03-02 00:00:00	GAZ:United States of America	D22	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D22.House_05b.Kitchen_Light_Switch	H05b.D22.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1086	sequenced (16S)	2907	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:40PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2931.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2931.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-03-03 00:00:00	GAZ:United States of America	D23	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D23.House_05b.Kitchen_Light_Switch	H05b.D23.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1098	sequenced (16S)	2931	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:20PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2955.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2955.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-03-04 00:00:00	GAZ:United States of America	D24	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D24.House_05b.Kitchen_Light_Switch	H05b.D24.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1110	sequenced (16S)	2955	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	9:40PM	Gilbert_house_forensics_BE
2192.H05b.Kitchen.Light.Switch.2979.lane1.NoIndex.L001	Sample 2192.H05b.Kitchen.Light.Switch.2979.lane1.NoIndex.L001 			0	H05b.Kitchen_Light_Switch	True				2012-03-05 00:00:00	GAZ:United States of America	D25	0	True	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	True	5	human		1256227	H05b	H05b.D25.House_05b.Kitchen_Light_Switch	H05b.D25.Kitchen_Light_Switch	H05b.Kitchen_Light_Switch	41.88		-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	1122	sequenced (16S)	2979	XXQIITAXX		House	House	sink	House_05b	House_05b.Kitchen_Light_Switch	Kitchen_Light_Switch	1256227	8:30PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2409.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2409.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.1	9606	H05b	H05b.D01.Person_05.1.Nose	H05b.D01.Nose	H05b.Nose	41.88	adult	-87.63	Before	True		0	2	1	0.5	none	ANL	True	True	completed	840	sequenced (16S)	2409	XXQIITAXX		Person	Person	source	Person_05.1	Person_05.1.Nose	Nose	1131769	12:05PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2412.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2412.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.2	9606	H05b	H05b.D01.Person_05.2.Nose	H05b.D01.Nose	H05b.Nose	41.88	adult	-87.63	Before	True		0	2	1	0.5	none	ANL	True	True	completed	843	sequenced (16S)	2412	XXQIITAXX		Person	Person	source	Person_05.2	Person_05.2.Nose	Nose	1131769	12:05PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2457.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2457.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.1	9606	H05b	H05b.D03.Person_05.1.Nose	H05b.D03.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	864	sequenced (16S)	2457	XXQIITAXX		Person	Person	source	Person_05.1	Person_05.1.Nose	Nose	1131769	8:30PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2460.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2460.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-12 00:00:00	GAZ:United States of America	D03	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.2	9606	H05b	H05b.D03.Person_05.2.Nose	H05b.D03.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	867	sequenced (16S)	2460	XXQIITAXX		Person	Person	source	Person_05.2	Person_05.2.Nose	Nose	1131769	8:30PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2481.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2481.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.1	9606	H05b	H05b.D04.Person_05.1.Nose	H05b.D04.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	876	sequenced (16S)	2481	XXQIITAXX		Person	Person	source	Person_05.1	Person_05.1.Nose	Nose	1131769	7:47PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2484.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2484.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-13 00:00:00	GAZ:United States of America	D04	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.2	9606	H05b	H05b.D04.Person_05.2.Nose	H05b.D04.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	879	sequenced (16S)	2484	XXQIITAXX		Person	Person	source	Person_05.2	Person_05.2.Nose	Nose	1131769	7:47PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2505.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2505.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.1	9606	H05b	H05b.D05.Person_05.1.Nose	H05b.D05.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	888	sequenced (16S)	2505	XXQIITAXX		Person	Person	source	Person_05.1	Person_05.1.Nose	Nose	1131769	8:40PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2508.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2508.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.2	9606	H05b	H05b.D05.Person_05.2.Nose	H05b.D05.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	891	sequenced (16S)	2508	XXQIITAXX		Person	Person	source	Person_05.2	Person_05.2.Nose	Nose	1131769	8:40PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2529.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2529.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.1	9606	H05b	H05b.D06.Person_05.1.Nose	H05b.D06.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	900	sequenced (16S)	2529	XXQIITAXX		Person	Person	source	Person_05.1	Person_05.1.Nose	Nose	1131769	8:24PM	Gilbert_house_forensics_BE
2192.H05b.Nose.2532.lane5.NoIndex.L005	Sample 2192.H05b.Nose.2532.lane5.NoIndex.L005 			0	H05b.Nose	True	UBERON:nostril	UBERON:mucus	UBERON:nostril	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:mucus	True	5	human	Person_05.2	9606	H05b	H05b.D06.Person_05.2.Nose	H05b.D06.Nose	H05b.Nose	41.88	adult	-87.63	After	True		0	2	1	0.5	none	ANL	True	True	completed	903	sequenced (16S)	2532	XXQIITAXX		Person	Person	source	Person_05.2	Person_05.2.Nose	Nose	1131769	8:24PM	Gilbert_house_forensics_BE
