sample_name	description			host_age	role	altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	common_name	country	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	host_common_name	host_scientific_name	host_subject_id	host_taxid	larval_tetracycline	latitude	longitude	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_name_in_tube	sample_type	sex	taxon_id	title	village
1064.H.CV242	Sample 1064.H.CV242 : Complete Head			1 days	worker	0	H.CV242	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV242	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	99	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV243	Sample 1064.H.CV243 : Complete Head			1 days	worker	0	H.CV243	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV243	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	101	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV244	Sample 1064.H.CV244 : Complete Head			1 days	worker	0	H.CV244	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV244	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	103	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV25	Sample 1064.H.CV25 : Complete Head			7 days	nurse	0	H.CV25	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV25	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	49	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV26	Sample 1064.H.CV26 : Complete Head			7 days	nurse	0	H.CV26	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV26	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	51	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV263	Sample 1064.H.CV263 : Complete Head			13 days	worker	0	H.CV263	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV263	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	310	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV264	Sample 1064.H.CV264 : Complete Head			13 days	worker	0	H.CV264	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV264	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	312	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV265	Sample 1064.H.CV265 : Complete Head			13 days	worker	0	H.CV265	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV265	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	314	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV266	Sample 1064.H.CV266 : Complete Head			13 days	worker	0	H.CV266	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV266	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	316	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV267	Sample 1064.H.CV267 : Complete Head			13 days	worker	0	H.CV267	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV267	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	318	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV268	Sample 1064.H.CV268 : Complete Head			13 days	worker	0	H.CV268	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV268	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	320	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV27	Sample 1064.H.CV27 : Complete Head			7 days	nurse	0	H.CV27	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV27	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	53	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV281	Sample 1064.H.CV281 : Complete Head			8 days	nurse	0	H.CV281	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV281	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	105	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV282	Sample 1064.H.CV282 : Complete Head			8 days	nurse	0	H.CV282	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV282	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	107	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV283	Sample 1064.H.CV283 : Complete Head			8 days	nurse	0	H.CV283	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV283	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	109	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV284	Sample 1064.H.CV284 : Complete Head			8 days	nurse	0	H.CV284	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV284	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	111	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV285	Sample 1064.H.CV285 : Complete Head			8 days	nurse	0	H.CV285	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV285	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	113	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV286	Sample 1064.H.CV286 : Complete Head			8 days	nurse	0	H.CV286	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV286	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	115	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV287	Sample 1064.H.CV287 : Complete Head			9 days	nurse	0	H.CV287	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV287	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	238	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV288	Sample 1064.H.CV288 : Complete Head			9 days	nurse	0	H.CV288	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV288	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	240	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV289	Sample 1064.H.CV289 : Complete Head			9 days	nurse	0	H.CV289	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV289	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	242	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV290	Sample 1064.H.CV290 : Complete Head			9 days	nurse	0	H.CV290	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV290	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	244	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV291	Sample 1064.H.CV291 : Complete Head			9 days	nurse	0	H.CV291	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV291	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	246	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV292	Sample 1064.H.CV292 : Complete Head			9 days	nurse	0	H.CV292	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV292	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	248	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV293	Sample 1064.H.CV293 : Complete Head			13 days	worker	0	H.CV293	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV293	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	117	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV294	Sample 1064.H.CV294 : Complete Head			13 days	worker	0	H.CV294	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-06-13 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV294	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	119	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV295	Sample 1064.H.CV295 : Complete Head			13 days	worker	0	H.CV295	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-25 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV295	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	121	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV296	Sample 1064.H.CV296 : Complete Head			13 days	worker	0	H.CV296	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-23 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV296	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	123	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV297	Sample 1064.H.CV297 : Complete Head			13 days	worker	0	H.CV297	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-23 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV297	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	125	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV298	Sample 1064.H.CV298 : Complete Head			13 days	worker	0	H.CV298	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-25 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV298	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	127	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV299	Sample 1064.H.CV299 : Complete Head			12 days	worker	0	H.CV299	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV299	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	250	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV300	Sample 1064.H.CV300 : Complete Head			12 days	worker	0	H.CV300	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV300	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	252	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV301	Sample 1064.H.CV301 : Complete Head			12 days	worker	0	H.CV301	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-16 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV301	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	254	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV302	Sample 1064.H.CV302 : Complete Head			12 days	worker	0	H.CV302	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV302	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	256	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV303	Sample 1064.H.CV303 : Complete Head			12 days	worker	0	H.CV303	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV303	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	258	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV304	Sample 1064.H.CV304 : Complete Head			12 days	worker	0	H.CV304	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV304	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	260	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV305	Sample 1064.H.CV305 : Complete Head			1 days	worker	0	H.CV305	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV305	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	346	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV306	Sample 1064.H.CV306 : Complete Head			1 days	worker	0	H.CV306	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV306	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	348	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV307	Sample 1064.H.CV307 : Complete Head			1 days	worker	0	H.CV307	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV307	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	350	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV308	Sample 1064.H.CV308 : Complete Head			1 days	worker	0	H.CV308	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV308	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	352	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV309	Sample 1064.H.CV309 : Complete Head			1 days	worker	0	H.CV309	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV309	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	354	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV310	Sample 1064.H.CV310 : Complete Head			1 days	worker	0	H.CV310	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV310	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	356	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV311	Sample 1064.H.CV311 : Complete Head			22 days	worker	0	H.CV311	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV311	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	129	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV312	Sample 1064.H.CV312 : Complete Head			22 days	worker	0	H.CV312	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV312	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	131	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV313	Sample 1064.H.CV313 : Complete Head			22 days	worker	0	H.CV313	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV313	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	133	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV314	Sample 1064.H.CV314 : Complete Head			22 days	worker	0	H.CV314	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV314	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	135	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV315	Sample 1064.H.CV315 : Complete Head			22 days	worker	0	H.CV315	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV315	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	137	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV316	Sample 1064.H.CV316 : Complete Head			22 days	worker	0	H.CV316	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV316	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	139	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV317	Sample 1064.H.CV317 : Complete Head				queen	0	H.CV317	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV317	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	79	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV318	Sample 1064.H.CV318 : Complete Head			4 days	nurse	0	H.CV318	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV318	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	358	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV319	Sample 1064.H.CV319 : Complete Head			4 days	nurse	0	H.CV319	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV319	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	360	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV320	Sample 1064.H.CV320 : Complete Head			4 days	nurse	0	H.CV320	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV320	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	362	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV321	Sample 1064.H.CV321 : Complete Head			4 days	nurse	0	H.CV321	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV321	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	364	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV322	Sample 1064.H.CV322 : Complete Head			4 days	nurse	0	H.CV322	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV322	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	366	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV323	Sample 1064.H.CV323 : Complete Head			4 days	nurse	0	H.CV323	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV323	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	368	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV324	Sample 1064.H.CV324 : Complete Head			27 days	worker	0	H.CV324	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV324	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	322	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV325	Sample 1064.H.CV325 : Complete Head			27 days	worker	0	H.CV325	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV325	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	324	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV326	Sample 1064.H.CV326 : Complete Head			27 days	worker	0	H.CV326	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV326	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	326	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV327	Sample 1064.H.CV327 : Complete Head			27 days	worker	0	H.CV327	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV327	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	328	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
